EFC,cap_aged_est_Ah,R0_mOhm,R1_mOhm,time_days,SoH_pct,EoL_EFC,RUL_efc,cell_id,file
1.1099,2.9472,,,0.38333333333333336,100.0,38.7192,37.6093,cell_log_age_30s_P001_3_S05_C06,../data/lab/cell_log_age_30s_P001_3_S05_C06.csv
3.419,2.9404,,,7.399305555555555,99.76927252985884,38.7192,35.300200000000004,cell_log_age_30s_P001_3_S05_C06,../data/lab/cell_log_age_30s_P001_3_S05_C06.csv
5.3447,2.9298,,,28.222916666666666,99.40960912052118,38.7192,33.3745,cell_log_age_30s_P001_3_S05_C06,../data/lab/cell_log_age_30s_P001_3_S05_C06.csv
7.2635,2.9156,,,49.278819444444444,98.92779587404993,38.7192,31.4557,cell_log_age_30s_P001_3_S05_C06,../data/lab/cell_log_age_30s_P001_3_S05_C06.csv
9.9232,2.8997,,,70.21319444444444,98.38830076004344,38.7192,28.796,cell_log_age_30s_P001_3_S05_C06,../data/lab/cell_log_age_30s_P001_3_S05_C06.csv
11.8405,2.8875,,,91.20520833333333,97.97434853420197,38.7192,26.878700000000002,cell_log_age_30s_P001_3_S05_C06,../data/lab/cell_log_age_30s_P001_3_S05_C06.csv
13.7315,2.875,,,112.20034722222222,97.55021715526601,38.7192,24.9877,cell_log_age_30s_P001_3_S05_C06,../data/lab/cell_log_age_30s_P001_3_S05_C06.csv
15.615,2.8638,,,133.18993055555555,97.1701954397394,38.7192,23.1042,cell_log_age_30s_P001_3_S05_C06,../data/lab/cell_log_age_30s_P001_3_S05_C06.csv
17.4901,2.8529,,,154.1923611111111,96.80035287730728,38.7192,21.2291,cell_log_age_30s_P001_3_S05_C06,../data/lab/cell_log_age_30s_P001_3_S05_C06.csv
19.3596,2.8437,,,175.19756944444444,96.48819218241043,38.7192,19.3596,cell_log_age_30s_P001_3_S05_C06,../data/lab/cell_log_age_30s_P001_3_S05_C06.csv
1.1149,2.9579,,,0.3861111111111111,100.0,153.6312,152.5163,cell_log_age_30s_P004_2_S04_C11,../data/lab/cell_log_age_30s_P004_2_S04_C11.csv
3.9029,2.9342,,,7.50625,99.19875587409987,153.6312,149.72830000000002,cell_log_age_30s_P004_2_S04_C11,../data/lab/cell_log_age_30s_P004_2_S04_C11.csv
6.7061,2.9124,,,28.328819444444445,98.46174650934785,153.6312,146.92510000000001,cell_log_age_30s_P004_2_S04_C11,../data/lab/cell_log_age_30s_P004_2_S04_C11.csv
9.4917,2.891,,,49.38333333333333,97.73826025220596,153.6312,144.1395,cell_log_age_30s_P004_2_S04_C11,../data/lab/cell_log_age_30s_P004_2_S04_C11.csv
13.1188,2.8687,,,70.31666666666666,96.98434700294128,153.6312,140.5124,cell_log_age_30s_P004_2_S04_C11,../data/lab/cell_log_age_30s_P004_2_S04_C11.csv
15.8684,2.8528,,,91.3079861111111,96.44680347543864,153.6312,137.7628,cell_log_age_30s_P004_2_S04_C11,../data/lab/cell_log_age_30s_P004_2_S04_C11.csv
18.6043,2.8354,,,112.30243055555556,95.85854829439805,153.6312,135.0269,cell_log_age_30s_P004_2_S04_C11,../data/lab/cell_log_age_30s_P004_2_S04_C11.csv
21.3269,2.8219,,,133.29131944444444,95.4021434125562,153.6312,132.3043,cell_log_age_30s_P004_2_S04_C11,../data/lab/cell_log_age_30s_P004_2_S04_C11.csv
24.0379,2.8088,,,154.29340277777777,94.9592616383245,153.6312,129.5933,cell_log_age_30s_P004_2_S04_C11,../data/lab/cell_log_age_30s_P004_2_S04_C11.csv
26.7392,2.7974,,,175.2982638888889,94.57385307143582,153.6312,126.89200000000001,cell_log_age_30s_P004_2_S04_C11,../data/lab/cell_log_age_30s_P004_2_S04_C11.csv
29.4296,2.7868,,,196.284375,94.2154907197674,153.6312,124.20160000000001,cell_log_age_30s_P004_2_S04_C11,../data/lab/cell_log_age_30s_P004_2_S04_C11.csv
32.1098,2.7768,,,217.28993055555554,93.87741302951419,153.6312,121.5214,cell_log_age_30s_P004_2_S04_C11,../data/lab/cell_log_age_30s_P004_2_S04_C11.csv
34.7827,2.7677,,,238.43576388888889,93.56976233138376,153.6312,118.8485,cell_log_age_30s_P004_2_S04_C11,../data/lab/cell_log_age_30s_P004_2_S04_C11.csv
37.4491,2.7598,,,259.25416666666666,93.3026809560837,153.6312,116.1821,cell_log_age_30s_P004_2_S04_C11,../data/lab/cell_log_age_30s_P004_2_S04_C11.csv
40.111,2.7521,,,280.26215277777777,93.04236113458873,153.6312,113.52020000000002,cell_log_age_30s_P004_2_S04_C11,../data/lab/cell_log_age_30s_P004_2_S04_C11.csv
42.7645,2.7443,,,301.2340277777778,92.77866053619121,153.6312,110.86670000000001,cell_log_age_30s_P004_2_S04_C11,../data/lab/cell_log_age_30s_P004_2_S04_C11.csv
45.4119,2.7374,,,323.1489583333333,92.54538692991649,153.6312,108.2193,cell_log_age_30s_P004_2_S04_C11,../data/lab/cell_log_age_30s_P004_2_S04_C11.csv
48.0522,2.7308,,,343.26701388888887,92.32225565434938,153.6312,105.57900000000001,cell_log_age_30s_P004_2_S04_C11,../data/lab/cell_log_age_30s_P004_2_S04_C11.csv
50.6885,2.7251,,,364.2447916666667,92.12955137090503,153.6312,102.9427,cell_log_age_30s_P004_2_S04_C11,../data/lab/cell_log_age_30s_P004_2_S04_C11.csv
53.3187,2.7199,,,385.24340277777776,91.95375097197336,153.6312,100.3125,cell_log_age_30s_P004_2_S04_C11,../data/lab/cell_log_age_30s_P004_2_S04_C11.csv
55.9447,2.7139,,,406.23368055555557,91.75090435782144,153.6312,97.68650000000001,cell_log_age_30s_P004_2_S04_C11,../data/lab/cell_log_age_30s_P004_2_S04_C11.csv
58.5654,2.7066,,,427.1979166666667,91.50410764393658,153.6312,95.06580000000001,cell_log_age_30s_P004_2_S04_C11,../data/lab/cell_log_age_30s_P004_2_S04_C11.csv
61.1829,2.7016,,,448.5697916666667,91.33506879880997,153.6312,92.44830000000002,cell_log_age_30s_P004_2_S04_C11,../data/lab/cell_log_age_30s_P004_2_S04_C11.csv
63.795,2.6965,,,469.85555555555555,91.16264917678082,153.6312,89.8362,cell_log_age_30s_P004_2_S04_C11,../data/lab/cell_log_age_30s_P004_2_S04_C11.csv
66.4012,2.6922,,,490.5777777777778,91.01727576997195,153.6312,87.23,cell_log_age_30s_P004_2_S04_C11,../data/lab/cell_log_age_30s_P004_2_S04_C11.csv
69.0047,2.6876,,,511.57604166666664,90.86176003245546,153.6312,84.62650000000001,cell_log_age_30s_P004_2_S04_C11,../data/lab/cell_log_age_30s_P004_2_S04_C11.csv
71.6049,2.6836,,,532.5798611111111,90.72652895635417,153.6312,82.0263,cell_log_age_30s_P004_2_S04_C11,../data/lab/cell_log_age_30s_P004_2_S04_C11.csv
74.2013,2.6756,,,553.5347222222222,90.4560668041516,153.6312,79.4299,cell_log_age_30s_P004_2_S04_C11,../data/lab/cell_log_age_30s_P004_2_S04_C11.csv
76.8156,2.6737,,,595.1642361111111,90.39183204300349,153.6312,76.8156,cell_log_age_30s_P004_2_S04_C11,../data/lab/cell_log_age_30s_P004_2_S04_C11.csv
1.1109,2.9519,,,0.384375,100.0,153.3404,152.2295,cell_log_age_30s_P004_3_S05_C08,../data/lab/cell_log_age_30s_P004_3_S05_C08.csv
4.2764,2.9297,,,7.505902777777778,99.24794200345539,153.3404,149.064,cell_log_age_30s_P004_3_S05_C08,../data/lab/cell_log_age_30s_P004_3_S05_C08.csv
7.0708,2.9077,,,28.328819444444445,98.50265930417696,153.3404,146.2696,cell_log_age_30s_P004_3_S05_C08,../data/lab/cell_log_age_30s_P004_3_S05_C08.csv
9.8499,2.8863,,,49.38333333333333,97.77770249669703,153.3404,143.4905,cell_log_age_30s_P004_3_S05_C08,../data/lab/cell_log_age_30s_P004_3_S05_C08.csv
13.5093,2.8641,,,70.31631944444445,97.02564450015244,153.3404,139.8311,cell_log_age_30s_P004_3_S05_C08,../data/lab/cell_log_age_30s_P004_3_S05_C08.csv
16.2771,2.8472,,,91.30763888888889,96.45313188116128,153.3404,137.0633,cell_log_age_30s_P004_3_S05_C08,../data/lab/cell_log_age_30s_P004_3_S05_C08.csv
19.0073,2.8312,,,112.30243055555556,95.91110809986787,153.3404,134.3331,cell_log_age_30s_P004_3_S05_C08,../data/lab/cell_log_age_30s_P004_3_S05_C08.csv
21.7237,2.8171,,,133.29131944444444,95.43344964260307,153.3404,131.61669999999998,cell_log_age_30s_P004_3_S05_C08,../data/lab/cell_log_age_30s_P004_3_S05_C08.csv
24.4288,2.805,,,154.29340277777777,95.02354415799992,153.3404,128.9116,cell_log_age_30s_P004_3_S05_C08,../data/lab/cell_log_age_30s_P004_3_S05_C08.csv
27.1227,2.7931,,,175.2982638888889,94.62041397066295,153.3404,126.2177,cell_log_age_30s_P004_3_S05_C08,../data/lab/cell_log_age_30s_P004_3_S05_C08.csv
29.8056,2.7825,,,196.284375,94.26132321555608,153.3404,123.53479999999999,cell_log_age_30s_P004_3_S05_C08,../data/lab/cell_log_age_30s_P004_3_S05_C08.csv
32.4787,2.7725,,,217.28993055555554,93.9225583522477,153.3404,120.86169999999998,cell_log_age_30s_P004_3_S05_C08,../data/lab/cell_log_age_30s_P004_3_S05_C08.csv
35.1438,2.7633,,,238.43576388888889,93.610894678004,153.3404,118.19659999999999,cell_log_age_30s_P004_3_S05_C08,../data/lab/cell_log_age_30s_P004_3_S05_C08.csv
37.8029,2.7551,,,259.25416666666666,93.33310749009112,153.3404,115.5375,cell_log_age_30s_P004_3_S05_C08,../data/lab/cell_log_age_30s_P004_3_S05_C08.csv
40.4561,2.7471,,,280.26180555555555,93.06209559944443,153.3404,112.8843,cell_log_age_30s_P004_3_S05_C08,../data/lab/cell_log_age_30s_P004_3_S05_C08.csv
43.1028,2.7397,,,301.23368055555557,92.81140960059622,153.3404,110.23759999999999,cell_log_age_30s_P004_3_S05_C08,../data/lab/cell_log_age_30s_P004_3_S05_C08.csv
45.7433,2.7326,,,323.1486111111111,92.57088654764728,153.3404,107.59709999999998,cell_log_age_30s_P004_3_S05_C08,../data/lab/cell_log_age_30s_P004_3_S05_C08.csv
48.3784,2.7253,,,343.26701388888887,92.32358819743214,153.3404,104.96199999999999,cell_log_age_30s_P004_3_S05_C08,../data/lab/cell_log_age_30s_P004_3_S05_C08.csv
51.0072,2.7193,,,364.24444444444447,92.12032927944713,153.3404,102.33319999999999,cell_log_age_30s_P004_3_S05_C08,../data/lab/cell_log_age_30s_P004_3_S05_C08.csv
53.6331,2.7131,,,385.24340277777776,91.91029506419594,153.3404,99.70729999999999,cell_log_age_30s_P004_3_S05_C08,../data/lab/cell_log_age_30s_P004_3_S05_C08.csv
56.2524,2.7072,,,406.23368055555557,91.71042379484399,153.3404,97.088,cell_log_age_30s_P004_3_S05_C08,../data/lab/cell_log_age_30s_P004_3_S05_C08.csv
58.8648,2.7028,,,427.19756944444447,91.5613672549883,153.3404,94.47559999999999,cell_log_age_30s_P004_3_S05_C08,../data/lab/cell_log_age_30s_P004_3_S05_C08.csv
61.4752,2.6977,,,448.56944444444446,91.38859717470103,153.3404,91.86519999999999,cell_log_age_30s_P004_3_S05_C08,../data/lab/cell_log_age_30s_P004_3_S05_C08.csv
63.6732,2.7084,,,469.75416666666666,91.751075578441,153.3404,89.66719999999998,cell_log_age_30s_P004_3_S05_C08,../data/lab/cell_log_age_30s_P004_3_S05_C08.csv
66.2838,2.6902,,,490.5777777777778,91.13452352721974,153.3404,87.05659999999999,cell_log_age_30s_P004_3_S05_C08,../data/lab/cell_log_age_30s_P004_3_S05_C08.csv
68.8816,2.684,,,511.5756944444444,90.92448931196856,153.3404,84.45879999999998,cell_log_age_30s_P004_3_S05_C08,../data/lab/cell_log_age_30s_P004_3_S05_C08.csv
71.4753,2.6789,,,532.5795138888889,90.75171923168128,153.3404,81.86509999999998,cell_log_age_30s_P004_3_S05_C08,../data/lab/cell_log_age_30s_P004_3_S05_C08.csv
74.0643,2.6704,,,553.534375,90.46376909786916,153.3404,79.27609999999999,cell_log_age_30s_P004_3_S05_C08,../data/lab/cell_log_age_30s_P004_3_S05_C08.csv
76.6702,2.6683,,,595.1635416666667,90.3926284765744,153.3404,76.6702,cell_log_age_30s_P004_3_S05_C08,../data/lab/cell_log_age_30s_P004_3_S05_C08.csv
1.108,2.9459,,,0.38333333333333336,100.0,107.3038,106.19579999999999,cell_log_age_30s_P005_1_S07_C09,../data/lab/cell_log_age_30s_P005_1_S07_C09.csv
3.0237,2.9405,,,7.399652777777778,99.81669438881158,107.3038,104.28009999999999,cell_log_age_30s_P005_1_S07_C09,../data/lab/cell_log_age_30s_P005_1_S07_C09.csv
4.9485,2.9299,,,28.223263888888887,99.45687226314539,107.3038,102.3553,cell_log_age_30s_P005_1_S07_C09,../data/lab/cell_log_age_30s_P005_1_S07_C09.csv
6.8668,2.916,,,49.27916666666667,98.98503004175294,107.3038,100.437,cell_log_age_30s_P005_1_S07_C09,../data/lab/cell_log_age_30s_P005_1_S07_C09.csv
9.5371,2.9008,,,70.21319444444444,98.46905869174107,107.3038,97.7667,cell_log_age_30s_P005_1_S07_C09,../data/lab/cell_log_age_30s_P005_1_S07_C09.csv
11.4359,2.8884,,,91.20555555555555,98.04813469567874,107.3038,95.86789999999999,cell_log_age_30s_P005_1_S07_C09,../data/lab/cell_log_age_30s_P005_1_S07_C09.csv
13.3254,2.8757,,,112.20069444444445,97.61702705455039,107.3038,93.9784,cell_log_age_30s_P005_1_S07_C09,../data/lab/cell_log_age_30s_P005_1_S07_C09.csv
15.2076,2.865,,,133.19027777777777,97.25381038052888,107.3038,92.0962,cell_log_age_30s_P005_1_S07_C09,../data/lab/cell_log_age_30s_P005_1_S07_C09.csv
17.0847,2.8546,,,154.19305555555556,96.90077735157338,107.3038,90.2191,cell_log_age_30s_P005_1_S07_C09,../data/lab/cell_log_age_30s_P005_1_S07_C09.csv
18.954,2.8453,,,175.1982638888889,96.58508435452663,107.3038,88.34979999999999,cell_log_age_30s_P005_1_S07_C09,../data/lab/cell_log_age_30s_P005_1_S07_C09.csv
20.8179,2.8363,,,196.18472222222223,96.27957500254591,107.3038,86.48589999999999,cell_log_age_30s_P005_1_S07_C09,../data/lab/cell_log_age_30s_P005_1_S07_C09.csv
22.6756,2.8283,,,217.190625,96.0080111341186,107.3038,84.62819999999999,cell_log_age_30s_P005_1_S07_C09,../data/lab/cell_log_age_30s_P005_1_S07_C09.csv
24.5286,2.8204,,,238.33680555555554,95.73984181404663,107.3038,82.7752,cell_log_age_30s_P005_1_S07_C09,../data/lab/cell_log_age_30s_P005_1_S07_C09.csv
26.3756,2.8133,,,259.15555555555557,95.49882888081741,107.3038,80.9282,cell_log_age_30s_P005_1_S07_C09,../data/lab/cell_log_age_30s_P005_1_S07_C09.csv
28.2175,2.8061,,,280.1635416666667,95.25442139923283,107.3038,79.0863,cell_log_age_30s_P005_1_S07_C09,../data/lab/cell_log_age_30s_P005_1_S07_C09.csv
30.056,2.7997,,,301.1357638888889,95.03717030449099,107.3038,77.2478,cell_log_age_30s_P005_1_S07_C09,../data/lab/cell_log_age_30s_P005_1_S07_C09.csv
31.8896,2.7935,,,323.05104166666666,94.82670830645982,107.3038,75.4142,cell_log_age_30s_P005_1_S07_C09,../data/lab/cell_log_age_30s_P005_1_S07_C09.csv
33.7172,2.787,,,343.1690972222222,94.60606266336264,107.3038,73.5866,cell_log_age_30s_P005_1_S07_C09,../data/lab/cell_log_age_30s_P005_1_S07_C09.csv
35.5434,2.782,,,364.14722222222224,94.43633524559557,107.3038,71.7604,cell_log_age_30s_P005_1_S07_C09,../data/lab/cell_log_age_30s_P005_1_S07_C09.csv
37.365,2.7764,,,385.14618055555553,94.24624053769647,107.3038,69.93879999999999,cell_log_age_30s_P005_1_S07_C09,../data/lab/cell_log_age_30s_P005_1_S07_C09.csv
39.1818,2.7711,,,406.13645833333334,94.06632947486338,107.3038,68.12199999999999,cell_log_age_30s_P005_1_S07_C09,../data/lab/cell_log_age_30s_P005_1_S07_C09.csv
40.9964,2.7662,,,427.10069444444446,93.89999660545165,107.3038,66.3074,cell_log_age_30s_P005_1_S07_C09,../data/lab/cell_log_age_30s_P005_1_S07_C09.csv
42.8086,2.762,,,448.47256944444445,93.7574255745273,107.3038,64.4952,cell_log_age_30s_P005_1_S07_C09,../data/lab/cell_log_age_30s_P005_1_S07_C09.csv
44.6188,2.7577,,,469.75902777777776,93.61145999524763,107.3038,62.684999999999995,cell_log_age_30s_P005_1_S07_C09,../data/lab/cell_log_age_30s_P005_1_S07_C09.csv
46.4268,2.7535,,,490.48125,93.4688889643233,107.3038,60.876999999999995,cell_log_age_30s_P005_1_S07_C09,../data/lab/cell_log_age_30s_P005_1_S07_C09.csv
48.2327,2.7493,,,511.4795138888889,93.32631793339897,107.3038,59.071099999999994,cell_log_age_30s_P005_1_S07_C09,../data/lab/cell_log_age_30s_P005_1_S07_C09.csv
50.0377,2.7453,,,532.4836805555556,93.19053599918531,107.3038,57.266099999999994,cell_log_age_30s_P005_1_S07_C09,../data/lab/cell_log_age_30s_P005_1_S07_C09.csv
51.8363,2.7368,,,553.4381944444444,92.90199938898131,107.3038,55.467499999999994,cell_log_age_30s_P005_1_S07_C09,../data/lab/cell_log_age_30s_P005_1_S07_C09.csv
53.6519,2.7364,,,595.0697916666667,92.88842119555993,107.3038,53.6519,cell_log_age_30s_P005_1_S07_C09,../data/lab/cell_log_age_30s_P005_1_S07_C09.csv
1.1052,2.9354,,,0.38229166666666664,100.0,107.04,105.93480000000001,cell_log_age_30s_P005_2_S08_C09,../data/lab/cell_log_age_30s_P005_2_S08_C09.csv
3.0088,2.9306,,,7.398611111111111,99.83647884445051,107.04,104.03120000000001,cell_log_age_30s_P005_2_S08_C09,../data/lab/cell_log_age_30s_P005_2_S08_C09.csv
4.9282,2.9208,,,28.22222222222222,99.50262315187027,107.04,102.1118,cell_log_age_30s_P005_2_S08_C09,../data/lab/cell_log_age_30s_P005_2_S08_C09.csv
6.8413,2.9074,,,49.27777777777778,99.04612659262793,107.04,100.1987,cell_log_age_30s_P005_2_S08_C09,../data/lab/cell_log_age_30s_P005_2_S08_C09.csv
9.5053,2.8919,,,70.21215277777777,98.51808952783266,107.04,97.5347,cell_log_age_30s_P005_2_S08_C09,../data/lab/cell_log_age_30s_P005_2_S08_C09.csv
11.3983,2.8798,,,91.20416666666667,98.1058799482183,107.04,95.6417,cell_log_age_30s_P005_2_S08_C09,../data/lab/cell_log_age_30s_P005_2_S08_C09.csv
13.2857,2.8674,,,112.19965277777777,97.68345029638209,107.04,93.7543,cell_log_age_30s_P005_2_S08_C09,../data/lab/cell_log_age_30s_P005_2_S08_C09.csv
15.1641,2.8572,,,133.18923611111111,97.33596784083942,107.04,91.8759,cell_log_age_30s_P005_2_S08_C09,../data/lab/cell_log_age_30s_P005_2_S08_C09.csv
17.036,2.8463,,,154.19166666666666,96.96463855011241,107.04,90.004,cell_log_age_30s_P005_2_S08_C09,../data/lab/cell_log_age_30s_P005_2_S08_C09.csv
18.9024,2.8379,,,175.19722222222222,96.6784765279008,107.04,88.1376,cell_log_age_30s_P005_2_S08_C09,../data/lab/cell_log_age_30s_P005_2_S08_C09.csv
20.7611,2.8285,,,196.18368055555555,96.35824759828303,107.04,86.27890000000001,cell_log_age_30s_P005_2_S08_C09,../data/lab/cell_log_age_30s_P005_2_S08_C09.csv
22.614,2.8202,,,217.18958333333333,96.075492266812,107.04,84.426,cell_log_age_30s_P005_2_S08_C09,../data/lab/cell_log_age_30s_P005_2_S08_C09.csv
24.4614,2.8122,,,238.33541666666667,95.80295700756285,107.04,82.57860000000001,cell_log_age_30s_P005_2_S08_C09,../data/lab/cell_log_age_30s_P005_2_S08_C09.csv
26.3042,2.8053,,,259.1545138888889,95.56789534646045,107.04,80.73580000000001,cell_log_age_30s_P005_2_S08_C09,../data/lab/cell_log_age_30s_P005_2_S08_C09.csv
28.1431,2.7988,,,280.1625,95.3464604483205,107.04,78.8969,cell_log_age_30s_P005_2_S08_C09,../data/lab/cell_log_age_30s_P005_2_S08_C09.csv
29.9774,2.7925,,,301.1347222222222,95.13183893166179,107.04,77.0626,cell_log_age_30s_P005_2_S08_C09,../data/lab/cell_log_age_30s_P005_2_S08_C09.csv
31.8069,2.7859,,,323.0496527777778,94.90699734278122,107.04,75.23310000000001,cell_log_age_30s_P005_2_S08_C09,../data/lab/cell_log_age_30s_P005_2_S08_C09.csv
33.6327,2.7794,,,343.16805555555555,94.68556244464126,107.04,73.4073,cell_log_age_30s_P005_2_S08_C09,../data/lab/cell_log_age_30s_P005_2_S08_C09.csv
35.4539,2.7743,,,364.1458333333333,94.51182121686995,107.04,71.58610000000002,cell_log_age_30s_P005_2_S08_C09,../data/lab/cell_log_age_30s_P005_2_S08_C09.csv
37.2727,2.7686,,,385.14479166666666,94.3176398446549,107.04,69.7673,cell_log_age_30s_P005_2_S08_C09,../data/lab/cell_log_age_30s_P005_2_S08_C09.csv
39.0884,2.7638,,,406.1354166666667,94.15411868910539,107.04,67.95160000000001,cell_log_age_30s_P005_2_S08_C09,../data/lab/cell_log_age_30s_P005_2_S08_C09.csv
40.899,2.7586,,,427.0996527777778,93.97697077059345,107.04,66.141,cell_log_age_30s_P005_2_S08_C09,../data/lab/cell_log_age_30s_P005_2_S08_C09.csv
42.7065,2.7536,,,448.4715277777778,93.80663623356273,107.04,64.33350000000002,cell_log_age_30s_P005_2_S08_C09,../data/lab/cell_log_age_30s_P005_2_S08_C09.csv
44.5108,2.7483,,,469.7576388888889,93.62608162431015,107.04,62.5292,cell_log_age_30s_P005_2_S08_C09,../data/lab/cell_log_age_30s_P005_2_S08_C09.csv
46.3122,2.7453,,,490.4798611111111,93.5238809020917,107.04,60.72780000000001,cell_log_age_30s_P005_2_S08_C09,../data/lab/cell_log_age_30s_P005_2_S08_C09.csv
48.1116,2.7414,,,511.4784722222222,93.39101996320774,107.04,58.9284,cell_log_age_30s_P005_2_S08_C09,../data/lab/cell_log_age_30s_P005_2_S08_C09.csv
49.9118,2.7377,,,532.4822916666667,93.264972405805,107.04,57.12820000000001,cell_log_age_30s_P005_2_S08_C09,../data/lab/cell_log_age_30s_P005_2_S08_C09.csv
51.709,2.7299,,,553.4371527777778,92.99925052803707,107.04,55.331,cell_log_age_30s_P005_2_S08_C09,../data/lab/cell_log_age_30s_P005_2_S08_C09.csv
53.52,2.7285,,,595.0684027777778,92.95155685766846,107.04,53.52,cell_log_age_30s_P005_2_S08_C09,../data/lab/cell_log_age_30s_P005_2_S08_C09.csv
1.1054,2.9388,,,0.38263888888888886,100.0,107.8818,106.7764,cell_log_age_30s_P005_3_S09_C09,../data/lab/cell_log_age_30s_P005_3_S09_C09.csv
3.0965,2.9361,,,7.398611111111111,99.90812576561862,107.8818,104.78529999999999,cell_log_age_30s_P005_3_S09_C09,../data/lab/cell_log_age_30s_P005_3_S09_C09.csv
5.0248,2.9253,,,28.222569444444446,99.54062882809309,107.8818,102.857,cell_log_age_30s_P005_3_S09_C09,../data/lab/cell_log_age_30s_P005_3_S09_C09.csv
6.9436,2.9125,,,49.278125,99.10507690213693,107.8818,100.9382,cell_log_age_30s_P005_3_S09_C09,../data/lab/cell_log_age_30s_P005_3_S09_C09.csv
9.6232,2.8977,,,70.2125,98.60146998775011,107.8818,98.2586,cell_log_age_30s_P005_3_S09_C09,../data/lab/cell_log_age_30s_P005_3_S09_C09.csv
11.5262,2.8863,,,91.20486111111111,98.21355655369538,107.8818,96.3556,cell_log_age_30s_P005_3_S09_C09,../data/lab/cell_log_age_30s_P005_3_S09_C09.csv
13.4205,2.8742,,,112.2,97.80182387368994,107.8818,94.4613,cell_log_age_30s_P005_3_S09_C09,../data/lab/cell_log_age_30s_P005_3_S09_C09.csv
15.3078,2.8646,,,133.18958333333333,97.4751599292228,107.8818,92.574,cell_log_age_30s_P005_3_S09_C09,../data/lab/cell_log_age_30s_P005_3_S09_C09.csv
17.1901,2.8546,,,154.1923611111111,97.13488498706954,107.8818,90.6917,cell_log_age_30s_P005_3_S09_C09,../data/lab/cell_log_age_30s_P005_3_S09_C09.csv
19.0669,2.8464,,,175.19791666666666,96.85585953450388,107.8818,88.8149,cell_log_age_30s_P005_3_S09_C09,../data/lab/cell_log_age_30s_P005_3_S09_C09.csv
20.9368,2.8373,,,196.184375,96.5462093371444,107.8818,86.945,cell_log_age_30s_P005_3_S09_C09,../data/lab/cell_log_age_30s_P005_3_S09_C09.csv
22.8015,2.8295,,,217.19027777777777,96.28079488226487,107.8818,85.0803,cell_log_age_30s_P005_3_S09_C09,../data/lab/cell_log_age_30s_P005_3_S09_C09.csv
24.6615,2.8217,,,238.33645833333333,96.01538042738532,107.8818,83.2203,cell_log_age_30s_P005_3_S09_C09,../data/lab/cell_log_age_30s_P005_3_S09_C09.csv
26.5176,2.8144,,,259.15520833333335,95.76697971961345,107.8818,81.3642,cell_log_age_30s_P005_3_S09_C09,../data/lab/cell_log_age_30s_P005_3_S09_C09.csv
28.3684,2.8081,,,280.16319444444446,95.55260650605689,107.8818,79.51339999999999,cell_log_age_30s_P005_3_S09_C09,../data/lab/cell_log_age_30s_P005_3_S09_C09.csv
30.2145,2.8025,,,301.1354166666667,95.36205253845107,107.8818,77.6673,cell_log_age_30s_P005_3_S09_C09,../data/lab/cell_log_age_30s_P005_3_S09_C09.csv
32.0636,2.7962,,,323.05069444444445,95.14767932489451,107.8818,75.81819999999999,cell_log_age_30s_P005_3_S09_C09,../data/lab/cell_log_age_30s_P005_3_S09_C09.csv
33.9006,2.7893,,,343.1690972222222,94.91288961480876,107.8818,73.9812,cell_log_age_30s_P005_3_S09_C09,../data/lab/cell_log_age_30s_P005_3_S09_C09.csv
35.7346,2.7842,,,364.146875,94.7393493943106,107.8818,72.1472,cell_log_age_30s_P005_3_S09_C09,../data/lab/cell_log_age_30s_P005_3_S09_C09.csv
37.5656,2.7787,,,385.1458333333333,94.55219817612631,107.8818,70.3162,cell_log_age_30s_P005_3_S09_C09,../data/lab/cell_log_age_30s_P005_3_S09_C09.csv
39.3933,2.7738,,,406.13645833333334,94.3854634544712,107.8818,68.48849999999999,cell_log_age_30s_P005_3_S09_C09,../data/lab/cell_log_age_30s_P005_3_S09_C09.csv
41.218,2.7685,,,427.10069444444446,94.20511773512999,107.8818,66.6638,cell_log_age_30s_P005_3_S09_C09,../data/lab/cell_log_age_30s_P005_3_S09_C09.csv
43.038,2.7632,,,448.47256944444445,94.02477201578876,107.8818,64.8438,cell_log_age_30s_P005_3_S09_C09,../data/lab/cell_log_age_30s_P005_3_S09_C09.csv
44.8563,2.7607,,,469.75868055555554,93.93970328025044,107.8818,63.0255,cell_log_age_30s_P005_3_S09_C09,../data/lab/cell_log_age_30s_P005_3_S09_C09.csv
46.6765,2.7566,,,490.48125,93.80019055396761,107.8818,61.2053,cell_log_age_30s_P005_3_S09_C09,../data/lab/cell_log_age_30s_P005_3_S09_C09.csv
48.4934,2.7528,,,511.4795138888889,93.67088607594937,107.8818,59.3884,cell_log_age_30s_P005_3_S09_C09,../data/lab/cell_log_age_30s_P005_3_S09_C09.csv
50.3061,2.7486,,,532.4833333333333,93.527970600245,107.8818,57.5757,cell_log_age_30s_P005_3_S09_C09,../data/lab/cell_log_age_30s_P005_3_S09_C09.csv
52.1163,2.7407,,,553.4381944444444,93.25915339594391,107.8818,55.765499999999996,cell_log_age_30s_P005_3_S09_C09,../data/lab/cell_log_age_30s_P005_3_S09_C09.csv
53.9409,2.7402,,,595.0680555555556,93.24213964883626,107.8818,53.9409,cell_log_age_30s_P005_3_S09_C09,../data/lab/cell_log_age_30s_P005_3_S09_C09.csv
1.115,2.9565,,,0.38472222222222224,100.0,126.8032,125.68820000000001,cell_log_age_30s_P006_1_S06_C10,../data/lab/cell_log_age_30s_P006_1_S06_C10.csv
